S.No,Barcode,Product Name,Quantity,Stock Value,Profit,Profit %,Supplier Name,Category,Sales Rank
12880,32819,WALKARO 8408 GG FOOTWEAR,1.0,278.0,173.0,62.23,MOONLIGHT,Others,12880
12881,42568,WALKARO 981 FOOTWEAR,1.0,255.6,61.6,24.1,MOONLIGHT,Others,12881
12882,29822,ATLASWARE VACUUM FLASK 1000ML,1.0,969.0,519.0,53.56,MURUGAN STORES,Others,12882
12883,19868,ATLASWARE VACUUM BOTTOL 1000ML,1.0,912.0,262.0,28.73,MURUGAN STORES,Others,12883
12884,12408,ATLASWARE SS COFFEE MAKER,1.0,499.0,199.6,40.0,MURUGAN STORES,Beverages - Tea & Coffee,12884
12885,60368,WALKARO BASIX 1952 FOOTWEAR,1.0,333.0,32.84,9.86,MOONLIGHT,Others,12885
12886,49302,WALKARO BASIX 1957 FOOTWEAR,1.0,233.55,21.87,9.36,MOONLIGHT,Others,12886
12887,19871,ATLASWARE SS BOTTOL 220ML,1.0,296.0,84.32,28.49,SARAVANA STORE,Others,12887
12888,37465,ATLASWARE FLASK 750ML,1.0,730.18,208.62,28.57,THERMO HOUSEWARES Pvt Ltd,Others,12888
12889,19862,ATLASWARE COOL BOTTLE 1L,1.0,859.0,360.0,41.91,SARAVANA STORE,Others,12889
12890,54871,WALKARO BASIX 926 FOOTWEAR,1.0,134.0,19.76,14.75,MOONLIGHT,Others,12890
12891,15516,ASWAKANTHI POWDER 50G,1.0,39.0,12.75,32.69,BAJAR ITEM,Others,12891
12892,53871,ASL LIME 150ML,1.0,287.05,46.78,16.3,BHAWAR SALES CORPORATION,Others,12892
12893,53268,5 STAR OREO 42GM,1.0,43.2,5.04,11.67,SAKTHI AGENCIES MT,Others,12893
12894,30484,WALKAROO WG5007 FW,1.0,206.1,50.1,24.31,MOONLIGHT,Others,12894
12895,38535,ASAL WHEAT PALADA PAYASAM MIX-300RS,1.0,120.0,13.75,11.46,CHENNIMALAI AGENCIES,Staples - Grains,12895
12896,25600,WALKER WIPER STICK,1.0,215.0,63.8,29.67,SMILE INDIA,Others,12896
12897,34895,WALKING STICK U-800,1.0,209.0,70.94,33.94,EVERYDAY HOUSE ITEMS,Others,12897
12898,48717,AS-12 SHOE 319,1.0,290.08,82.88,28.57,A.R.FOOTWEAR,Footwear,12898
12899,3417,Z TALC-100GMS,1.0,139.2,14.2,10.2,SINGESHVARAN,Others,12899
12900,42298,WALNUT FACE SCRUB 100GM,1.0,134.4,17.58,13.08,MEERA AGENCY,Others,12900
12901,40448,5 STAR MORIYA-500GMS,1.0,105.0,31.5,30.0,RANUJA ENTERPRISES,Others,12901
12902,60877,ARROW NEW TEL BRASS 65MM,1.0,160.0,65.0,40.62,BAJAR ITEM,Others,12902
12903,60389,ARROW DOUBLE B.L.K,1.0,828.0,276.75,33.42,RB TEX,Others,12903
12904,63852,AROMA 3URNER,1.0,160.0,53.6,33.5,NOVELTY GIFT PALACE,Others,12904
12905,39223,ARIYAL WASHING BRUSH,1.0,21.0,7.0,33.33,RAJ PLASTICS,Others,12905
12906,W26780,ARISTO-4 KULI KARANDI,1.0,56.0,25.17,44.95,JAYAMURUGAN METALS,Others,12906
12907,61334,WASHING BRUSH U-014,1.0,65.0,22.52,34.65,EVERYDAY HOUSE ITEMS,Others,12907
12908,60086,ARIEL MATIC TOP LOAD 6KG 1L LIQ,1.0,1269.0,129.07,10.17,BAJAR ITEM,Others,12908
12909,48980,ARIEL MATIC FRONT LOAD 42 FREE,1.0,1399.0,122.24,8.74,BHAWAR SALES CORPORATION,Others,12909
12910,63496,WASHING BRUSH U-504,1.0,65.0,22.52,34.65,EVERYDAY HOUSE ITEMS,Others,12910
12911,55090,ARIEL MATIC FRONT LOAD-2KGS,1.0,633.6,141.14,22.28,BHAWAR SALES CORPORATION,Others,12911
12912,60087,ARIEL COMPLETE SEMI AUTO,1.0,163.2,15.22,9.33,BHAWAR SALES CORPORATION,Others,12912
12913,58624,ARIEL COMPLETE 21KG NEW,1.0,768.0,56.88,7.41,BHAWAR SALES CORPORATION,Others,12913
12914,47541,WASHING MACHINE COVER MEDIUM,1.0,420.0,140.0,33.33,NOVELTY GIFT PALACE,Others,12914
12915,57624,WASHING MACHINE HOSE 5M,1.0,270.0,22.2,8.22,BAJAR ITEM,Others,12915
12916,58701,WASHING MACHINE TOP,1.0,498.0,162.0,32.53,NOVELTY GIFT PALACE,Others,12916
12917,37040,WASHING MECHINE COVER IFB,1.0,420.0,140.0,33.33,NOVELTY GIFT PALACE,Others,12917
12918,56968,WATER BALL,1.0,5.0,3.8,76.0,BAJAR ITEM,Beverages - Water,12918
12919,64348,WATER BOTTLE U-1378,1.0,285.0,93.84,32.93,EVERYDAY HOUSE ITEMS,Beverages - Water,12919
12920,64349,WATER BOTTLE U-351,1.0,238.0,78.7,33.07,EVERYDAY HOUSE ITEMS,Beverages - Water,12920
12921,50060,WATER BOTTLEAI-098,1.0,475.0,156.4,32.93,EVERYDAY HOUSE ITEMS,Beverages - Water,12921
12922,37286,ARIEL LIQUID FRONT NEW LOAD-500MLT,1.0,122.0,16.08,13.18,BHAWAR SALES CORPORATION,Others,12922
12923,38849,ARIEL LIQUID FRONT NEW-2500MLT,1.0,599.0,49.23,8.22,BHAWAR SALES CORPORATION,Others,12923
12924,40919,ARIEL LIQ FRONT NEW LOAD-500MLT,1.0,142.08,5.04,3.55,BHAWAR SALES CORPORATION,Others,12924
12925,W9233,WATER FILTER BIG,1.0,63.0,21.0,33.33,PARAMESHWARAN,Beverages - Water,12925
12926,19933,WATER FILTER BIG35,1.0,35.0,8.0,22.86,MURUGAN STORES,Beverages - Water,12926
12927,53214,APSARA PRINCESS PENCILS,1.0,90.0,20.0,22.22,KAMAL ENTERPRISE,Stationery,12927
12928,19965,WATER FILTER59,1.0,52.0,18.02,34.65,KARTHEESWARI TRADING Co,Beverages - Water,12928
12929,19963,WATER FILTER75,1.0,75.0,20.0,26.67,KARTHEESWARI TRADING Co,Beverages - Water,12929
12930,8411,APSARA LONG POINT SHARPENER BOX,1.0,90.0,70.27,78.08,STAR STATIONERIES,Stationery,12930
12931,48328,WATER GLASS NEW MODEL,1.0,84.0,29.91,35.61,KONICA MARKETING,Beverages - Water,12931
12932,52303,APSARA JUMBO WAX CRAYONS,1.0,54.0,9.01,16.69,KAMAL ENTERPRISE,Others,12932
12933,52210,Z ZEST TALC 100GM,1.0,120.0,6.37,5.31,OM VIGNESHWARA ENTERPRISES,Others,12933
12934,45615,WATER HOSE 5MTR,1.0,418.0,146.6,35.07,PARAMESHWARAN,Beverages - Water,12934
12935,56834,APSARA DUALS ERASERS,1.0,4.75,0.98,20.63,MR BOOK STORE,Stationery,12935
12936,65682,WATER JAR U-1378,1.0,654.0,218.58,33.42,EVERYDAY HOUSE ITEMS,Beverages - Water,12936
12937,66688,APSARA COLOUR PENCILS-60RS,1.0,54.0,12.0,22.22,KAMAL ENTERPRISE,Stationery,12937
12938,66687,APSARA COLOUR PENCILS-120RS,1.0,108.0,24.0,22.22,KAMAL ENTERPRISE,Stationery,12938
12939,62763,WATER SPRAY 250M,1.0,46.0,15.32,33.3,EVERYDAY HOUSE ITEMS,Beverages - Water,12939
12940,53168,APSARA 6POSTERCOLOUR-100RS,1.0,90.0,11.6,12.89,KAMAL ENTERPRISE,Others,12940
12941,56125,APSARA 24 WAX CRAYONS.,1.0,63.0,10.49,16.65,KAMAL ENTERPRISE,Others,12941
12942,51999,APS JOY KIT,1.0,45.0,6.92,15.38,STAR STATIONERIES,Others,12942
12943,62603,APRON95,1.0,95.0,33.4,35.16,NOVELTY GIFT PALACE,Others,12943
12944,62600,APRON218,1.0,218.0,72.4,33.21,NOVELTY GIFT PALACE,Others,12944
12945,1869,WEIKFIELD CHILLI VINEGAR -200GMS,1.0,57.6,7.18,12.47,KARTHIK AGENCY,Condiments & Sauces,12945
12946,62604,APRON168,1.0,168.0,56.0,33.33,NOVELTY GIFT PALACE,Others,12946
12947,62601,APRON118,1.0,118.0,39.6,33.56,NOVELTY GIFT PALACE,Others,12947
12948,20184,APRON CLOTH BIG,1.0,185.0,61.1,33.03,KONICA MARKETING,Others,12948
12949,57625,WEIKFIELD CUSTARD POWDER BANANA 75 G,1.0,49.93,6.23,12.48,KARTHIK AGENCY,Others,12949
12950,56655,APRON,1.0,134.0,44.4,33.13,NOVELTY GIFT PALACE,Others,12950
12951,21785,WEIKFIELD CUSTARD POWDER STRAWBERRY-75GMS,1.0,49.92,6.22,12.46,KARTHIK AGENCY,Others,12951
12952,65872,APPLE LUNCH BAG NO.1,1.0,69.0,23.0,33.33,ROYAL MARKETING,Accessories,12952
12953,1917,WEIKFIELD FALOODA MIX KESAR PISTA FLAVOUR-200GMS,1.0,86.4,10.77,12.47,KARTHIK AGENCY,Others,12953
12954,1920,WEIKFIELD GARLIC CHILLI SAUCE -200GMS,1.0,57.6,7.18,12.47,KARTHIK AGENCY,Condiments & Sauces,12954
12955,52783,APPLE DABI NO.2,1.0,94.0,31.28,33.28,SUNSHINE STEELS,Others,12955
12956,11979,WEIKFIELD JELLY CRYSTALS PINEAPPLE 90G,1.0,52.8,6.58,12.46,KARTHIK AGENCY,Others,12956
12957,21784,WEIKFIELD MUSTARD SAUCE 225G,1.0,91.2,11.37,12.47,KARTHIK AGENCY,Staples - Oils,12957
12958,50370,APPLE DABBA NO.15,1.0,610.58,174.45,28.57,RAMDEV STEEL CENTRE,Others,12958
12959,50369,APPLE DABBA NO.14,1.0,498.0,141.84,28.48,RAMDEV STEEL CENTRE,Others,12959
12960,50368,APPLE DABBA NO.13,1.0,434.34,124.1,28.57,RAMDEV STEEL CENTRE,Others,12960
12961,50367,APPLE DABBA NO.12,1.0,376.32,107.52,28.57,RAMDEV STEEL CENTRE,Others,12961
12962,51143,APPLE BOWL MED,1.0,41.79,11.94,28.57,SUNSHINE STEELS,Others,12962
12963,59759,APOLLO BASKET,1.0,469.0,149.34,31.84,KARTHEESWARI TRADING Co,Others,12963
12964,19556,APOLLO 2500 PET JAR,1.0,465.0,133.79,28.77,RAJ PLASTICS,Pet Care,12964
12965,18658,APOLLO-300 PETJAR SET,1.0,139.0,42.39,30.5,RAJ PLASTICS,Pet Care,12965
12966,1895,WEIKFIELD RED CHILLI SAUCE -200GMS,1.0,57.6,7.18,12.47,KARTHIK AGENCY,Condiments & Sauces,12966
12967,18663,APOLLO-1000 PETJAR SET,1.0,239.0,70.63,29.55,RAJ PLASTICS,Pet Care,12967
12968,54718,APNA SS MURAM NO.5,1.0,275.0,79.87,29.04,PARAMESHWARAN,Others,12968
12969,45005,APNA SS MURAM NO.4,1.0,275.0,86.84,31.58,PARAMESHWARAN,Others,12969
12970,45004,APNA SS MURAM NO.3,1.0,225.0,65.96,29.32,PARAMESHWARAN,Others,12970
12971,57290,ZARA PL SPL NO.4,1.0,124.0,40.99,33.06,MURUGAN METAL,Others,12971
12972,16646,WELSPUN BEDSHEET RS.1199,1.0,959.2,241.6,25.19,FAREAST ENTERPRISES,Others,12972
12973,7629,WF FALOODA MIC STRAWBRY-200GMS,1.0,86.4,10.77,12.47,KARTHIK AGENCY,Others,12973
12974,55275,APEXTWIN CUTTER W PEELER,1.0,106.0,32.84,30.98,BHARAT AGENCY,Others,12974
12975,66590,APEX STEEL CUTTING BOARD SMALL,1.0,369.0,122.6,33.22,P.R.T.&Co,Others,12975
12976,55597,APEX STACKABLE JAR 2PCS SET,1.0,222.43,69.03,31.03,BHARAT AGENCY,Others,12976
12977,58629,WHISPER-110RS,1.0,115.2,7.09,6.15,BHAWAR SALES CORPORATION,Others,12977
12978,66634,WHISPER-115RS,1.0,109.25,5.64,5.16,BHAWAR SALES CORPORATION,Others,12978
12979,37715,ZEN SUTLI PLASTIC ROPE,1.0,180.0,60.0,33.33,BAJAR ITEM,Others,12979
12980,55622,APEX SS POTATO MASHER,1.0,125.0,42.4,33.92,BHARAT AGENCY,Others,12980
12981,59004,WHISPER-165RS,1.0,158.4,9.74,6.15,INTELLIGENT RETAIL Pvt Ltd,Others,12981
12982,61603,APEX REGULAR TOSTER,1.0,445.0,150.0,33.71,BHARAT AGENCY,Others,12982
12983,50434,WHISPER-210RS,1.0,213.75,16.37,7.66,BHAWAR SALES CORPORATION,Others,12983
12984,45617,APEX POTATO CHIPSER,1.0,259.0,87.9,33.94,BHARAT AGENCY,Snacks - Chips,12984
12985,47379,APEX OIL POURER 1000ML,1.0,312.0,104.8,33.59,PARAMESHWARAN,Staples - Oils,12985
12986,25556,APEX MODULAR WIPER,1.0,105.0,40.1,38.19,BHARAT AGENCY,Others,12986
12987,58973,APEX LASER KNIFE80,1.0,29.0,9.53,32.86,BHARAT AGENCY,Others,12987
12988,55630,APEX HANDY CHARNAR,1.0,87.36,29.12,33.33,BHARAT AGENCY,Others,12988
12989,27740,APEX GAS TROLLEY RS 231,1.0,199.8,67.05,33.56,BHARAT AGENCY,Bakery,12989
12990,55596,APEX FRUIT FORK 10PCS SET,1.0,150.57,46.73,31.04,BHARAT AGENCY,Others,12990
12991,46314,APEX FRIDGE RACK BIG,1.0,132.75,44.25,33.33,BHARAT AGENCY,Others,12991
12992,50677,NYLE ANTI HAIRFALL SHAMPOO DRYNESS HYDRATION,1.0,469.44,29.44,6.27,SINGESHVARAN,Personal Care - Hair,12992
12993,64448,NYCIL COOL,1.0,48.0,6.0,12.5,BAJAR ITEM,Others,12993
12994,56193,NUTRIFY CHUNCHY MUESLI 40G,1.0,24.0,2.82,11.75,RAJALAKSHMI FOUNDATION,Breakfast,12994
12995,50820,NUT.RAJA ROASTED SALTED PEANUTS,1.0,115.2,17.2,14.93,S.V.S.AGENCY,Staples - Sugar & Salt,12995
12996,52893,NOVEL WAKEUP TIME CUP,1.0,59.0,17.04,28.88,NARENDRA MARKETING,Household - Paper,12996
12997,52900,NOVEL VEG & FRUIT CHIPSER,1.0,398.0,125.33,31.49,NARENDRA MARKETING,Snacks - Chips,12997
12998,60981,NOVEL TEA MUG,1.0,105.0,39.94,38.04,NARENDRA MARKETING,Beverages - Tea & Coffee,12998
12999,55619,APEX EASY CHOPPER,1.0,230.1,76.7,33.33,BHARAT AGENCY,Others,12999
13000,52892,NOVEL SMART GLASS 6PCS,1.0,32.0,11.42,35.69,NARENDRA MARKETING,Others,13000
13001,52902,NOVEL OCEAN JUG 2000ML,1.0,199.0,66.0,33.17,NARENDRA MARKETING,Others,13001
13002,50326,APEX CLEANING MOP SET,1.0,399.0,127.6,31.98,BHARAT AGENCY,Others,13002
13003,60978,NOVEL 4PCS 300ML,1.0,615.0,182.73,29.71,NARENDRA MARKETING,Others,13003
13004,47406,NOVA KD-7003 SCALE,1.0,1215.2,347.2,28.57,BAJAR ITEM,Others,13004
13005,56984,OBT BROWN DOT ROLL60,1.0,24.0,8.32,34.67,BAJAR ITEM,Bakery,13005
13006,65966,OCCEAN 700 SS WB,1.0,229.6,65.6,28.57,RAJ PLASTICS,Others,13006
13007,55610,APEX CHOPPER 750ML,1.0,317.0,110.5,34.86,PARAMESHWARAN,Others,13007
13008,49782,ODDY DELIVERY VOUCHER,1.0,116.75,33.36,28.57,SMART ADS PRO,Others,13008
13009,49748,ODDY TISSUE TAPE 1206,1.0,13.0,4.61,35.46,SMART ADS PRO,Household - Paper,13009
13010,48888,NOVA COLLAGE BAG,1.0,598.0,194.0,32.44,HEFFTY ENTERPRISE,Accessories,13010
13011,50183,ODO RESH FLOOR CLEANER ROSE 500ML,1.0,91.2,43.69,47.91,BARANI ENTERPRISES,Household - Cleaning,13011
13012,47409,NOVA PERSONAL SCALE,1.0,1139.0,327.0,28.71,BAJAR ITEM,Others,13012
13013,2005,ODOMOS NATURAL CREAM-50GMS,1.0,62.4,11.0,17.63,VINAYAGA&Co,Dairy - Cheese & Butter,13013
13014,22618,ODOMOS NATURAL GEL-8GMS,1.0,81.6,9.74,11.94,VINAYAGA&Co,Others,13014
13015,19423,NOMBU KAYIRU,1.0,5.0,1.5,30.0,MURUGAN STORES,Others,13015
13016,62514,NODENS T T BALL,1.0,110.0,34.96,31.78,KAVERI SPORTS,Others,13016
13017,50847,NODENS T BALL,1.0,79.0,25.34,32.08,KAVERI SPORTS,Others,13017
13018,8229,ODOMOS NATURALS LOTION ALOE VERA & CITRONELLA-120MLT,1.0,110.6,12.31,11.13,SUNETHRA INFOTECH PVT,Personal Care - Skin,13018
13019,57896,NODENS EXCERISE BAND RED,1.0,335.0,104.9,31.31,KAVERI SPORTS,Others,13019
13020,W48065,APEX CHAI STEEL MUG,1.0,89.0,30.19,33.92,BHARAT AGENCY,Others,13020
13021,60116,NIVIA SS PURIMANAI SMALL,1.0,319.2,106.4,33.33,PARAMESHWARAN,Others,13021
13022,56988,NIVEA WATERMELON LIP,1.0,249.6,46.12,18.48,AURO MIRA MEDI AIDS,Beverages - Water,13022
13023,10447,NIVEA SOFT 300ML,1.0,528.0,70.48,13.35,AURO MIRA MEDI AIDS,Others,13023
13024,1026,NIVEA PROTECT &CARE DEO-150MLT,1.0,273.6,130.42,47.67,MAHALAKSHMI DISTRIBUTORS,Others,13024
13025,6772,NIVEA PROTECT & CARE-50MLT,1.0,239.4,69.73,29.13,AURO MIRA MEDI AIDS,Others,13025
13026,61201,NIVEA PEACH SHINE-5GMS,1.0,249.6,46.12,18.48,AURO MIRA MEDI AIDS,Others,13026
13027,7970,NIVEA MILK DELIGHTS FW HONEY-50MLT,1.0,110.4,18.81,17.04,AURO MIRA MEDI AIDS,Dairy - Milk,13027
13028,1022,NIVEA MEN ENERGY-250MLT,1.0,240.0,58.19,24.25,AURO MIRA MEDI AIDS,Others,13028
13029,10575,NIVEA MEN DEEP IMPACT SG-250MLT,1.0,264.0,64.01,24.25,AURO MIRA MEDI AIDS,Others,13029
13030,10485,NIVEA MEN CREME-150MLT,1.0,431.04,53.57,12.43,AURO MIRA MEDI AIDS,Others,13030
13031,1018,NIVEA MEN COOL KICK-250MLT,1.0,268.8,65.16,24.24,AURO MIRA MEDI AIDS,Others,13031
13032,10498,NIVEA MEN ACNE FACE WASH-100GMS,1.0,240.0,41.69,17.37,AURO MIRA MEDI AIDS,Others,13032
13033,63328,NIVEA LUMINOUS EVENGLOW FW-50MLT,1.0,144.0,24.53,17.03,AURO MIRA MEDI AIDS,Others,13033
13034,63326,NIVEA LUMINOUS CREAM-10MLT,1.0,95.04,16.19,17.03,AURO MIRA MEDI AIDS,Dairy - Cheese & Butter,13034
13035,62019,NIVEA LIP PINK,1.0,287.04,53.04,18.48,AURO MIRA MEDI AIDS,Others,13035
13036,5828,ODONIL ZIPPER DAFFODIL-55RS,1.0,57.6,12.7,22.05,VINAYAGA&Co,Others,13036
13037,1009,NIVEA GEL LEMON &OIL-250MLT,1.0,264.0,39.0,14.77,AURO MIRA MEDI AIDS,Staples - Oils,13037
13038,10503,NIVEA FRESH PURE SHOWER GEL-125MLT,1.0,129.6,26.51,20.46,AURO MIRA MEDI AIDS,Others,13038
13039,61398,OFF KULI KARANDI NO.3,1.0,44.0,13.07,29.7,SUNSHINE STEELS,Others,13039
13040,61399,OFF KULI KARANDI NO.4,1.0,55.0,15.88,28.87,SUNSHINE STEELS,Others,13040
13041,56808,OFFICE COVER WHITE 115,1.0,98.0,28.0,28.57,MR BOOK STORE,Others,13041
13042,11631,OFFICE HILIGHTER PEN BLUE,1.0,18.0,0.49,2.72,VIJAY ENTERPRISES,Stationery,13042
13043,11635,OFFICE HILIGHTER PEN PACK 5,1.0,112.5,18.75,16.67,AARTHI AGENCIES,Stationery,13043
13044,65016,WHISPER-620RS,1.0,589.0,107.25,18.21,BHAWAR SALES CORPORATION,Others,13044
13045,1020,NIVEA CREAM CARE -250MLT,1.0,240.0,58.19,24.25,AURO MIRA MEDI AIDS,Dairy - Cheese & Butter,13045
13046,1373,OIL BRUSH,1.0,119.0,39.35,33.07,EVERYDAY HOUSE ITEMS,Staples - Oils,13046
13047,48065,APEX CHAI STEEL MUG,1.0,89.0,30.19,33.92,BHARAT AGENCY,Others,13047
13048,56302,OIL CAN 250ML,1.0,31.07,10.36,33.34,KARTHEESWARI TRADING Co,Staples - Oils,13048
13049,62141,APEX BABY STEEL BOWL,1.0,198.0,68.2,34.44,PARAMESHWARAN,Baby Care,13049
13050,61091,WHISPER-725RS,1.0,688.75,125.41,18.21,INTELLIGENT RETAIL Pvt Ltd,Others,13050
13051,25875,NIVEA COCOA NOURISHING 400ML,1.0,528.0,114.28,21.64,AURO MIRA MEDI AIDS,Others,13051
13052,53360,NIVEA CHERRY SHINE LIP,1.0,249.6,46.12,18.48,AURO MIRA MEDI AIDS,Others,13052
13053,10529,NIVEA BODY LOTION HYDRATION-200MLT,1.0,287.04,35.67,12.43,AURO MIRA MEDI AIDS,Personal Care - Skin,13053
13054,10531,NIVEA BODY LOTION EXTRA CELL REPAIR-400MLT,1.0,528.0,99.68,18.88,AURO MIRA MEDI AIDS,Personal Care - Skin,13054
13055,63535,OIL CAN U-9034,1.0,80.0,26.9,33.62,EVERYDAY HOUSE ITEMS,Staples - Oils,13055
13056,10557,NIVEA BODY LOTION EXTRA-200MLT,1.0,316.8,94.85,29.94,AURO MIRA MEDI AIDS,Personal Care - Skin,13056
13057,53361,NIVEA BLACK BERRY SHINE LIP,1.0,240.0,66.09,27.54,AURO MIRA MEDI AIDS,Others,13057
13058,10535,NIVEA AIOE HYDRATION BL-400MLT,1.0,450.24,114.06,25.33,AURO MIRA MEDI AIDS,Others,13058
13059,909,NIVEA WHITENING SMOOTH SKIN-50MLT,1.0,239.04,81.49,34.09,AURO MIRA MEDI AIDS,Others,13059
13060,974,NIVEA EXTRA WHITENING LOTION -75MLT,1.0,143.04,38.87,27.17,AURO MIRA MEDI AIDS,Personal Care - Skin,13060
13061,29833,APEX 14 IN 1 NICERDICER,1.0,742.0,211.0,28.44,BHARAT AGENCY,Others,13061
13062,19804,OIL SHEET5,1.0,5.0,1.5,30.0,MURUGAN STORES,Staples - Oils,13062
13063,W9256,OIL SPOON,1.0,12.0,4.5,37.5,PARAMESHWARAN,Staples - Oils,13063
13064,22602,OIL SPOON RS.8,1.0,8.0,3.0,37.5,PARAMESHWARAN,Staples - Oils,13064
13065,36058,NITYA POOJA STICKS,1.0,52.8,6.28,11.89,DANUSH AGENCIES,Others,13065
13066,48054,APEX JET CHOPPER,1.0,275.0,95.64,34.78,BHARAT AGENCY,Others,13066
13067,57756,OILPORAL 3PCS SET,1.0,128.0,43.04,33.62,KONICA MARKETING,Staples - Oils,13067
13068,17719,OILY-1200,1.0,132.0,43.68,33.09,RAJ PLASTICS,Staples - Oils,13068
13069,46987,NITRILE GLOVES,1.0,123.9,41.3,33.33,KONICA MARKETING,Others,13069
13070,44752,ANYTIME JUICER,1.0,158.0,51.8,32.78,P.R.T.&Co,Beverages - Juices,13070
13071,37275,OLAY-99RS,1.0,95.04,21.88,23.02,BHAWAR SALES CORPORATION,Others,13071
13072,51519,OLAY NATURAL AURA 40G,1.0,191.04,43.95,23.01,BHAWAR SALES CORPORATION,Others,13072
13073,53008,OLD SPICE AFTER SHAVE LOTION MUSK.,1.0,251.75,38.79,15.41,BHAWAR SALES CORPORATION,Spices,13073
13074,52991,OLD SPICE AFTER SHAVE MUSK 150ML,1.0,312.0,50.83,16.29,BHAWAR SALES CORPORATION,Spices,13074
13075,52990,OLD SPICE AFTER SHAVE ORIGINAL 150ML,1.0,312.0,50.84,16.29,BHAWAR SALES CORPORATION,Spices,13075
13076,59835,NIRAPARA MATTARICE 10KG,1.0,928.0,69.67,7.51,DANUSH AGENCIES,Staples - Grains,13076
13077,64300,OLD SPICE LIME 50ML,1.0,143.04,23.27,16.27,BHAWAR SALES CORPORATION,Spices,13077
13078,64301,OLD SPICE MUSK 50ML NEW,1.0,143.04,23.27,16.27,BHAWAR SALES CORPORATION,Spices,13078
13079,57278,ANUSHKA SLLIM ZARA HOLE NO.4,1.0,68.0,22.16,32.59,MURUGAN METAL,Others,13079
13080,64666,NILAVEMBU LEAVES POWER,1.0,81.0,18.0,22.22,JK BIO FARM,Others,13080
13081,15072,NILAVEMBU KUDINEER,1.0,75.0,20.0,26.67,BAJAR ITEM,Others,13081
13082,25746,OLIVE MEDIUM,1.0,55.0,16.37,29.76,RAJ PLASTICS,Others,13082
13083,34385,NILA MAT,1.0,195.0,58.5,30.0,THE GEMINI MAT STORES,Others,13083
13084,36914,NIKE FISSION SPRAY,1.0,275.0,60.0,21.82,GRACE FOODS,Others,13084
13085,60905,NEW TEDDY 2448 TOWEL,1.0,165.0,55.8,33.82,RB TEX,Others,13085
13086,56673,NEW RAIL 3060 TOWEL,1.0,256.73,85.58,33.33,RB TEX,Others,13086
13087,14355,NEUTROGENA FACIAL CLEANSER-50MLT,1.0,144.0,21.4,14.86,N.K.AHAMMED,Personal Care - Soap,13087
13088,66450,OLIVIA JAR 4500,1.0,289.92,96.64,33.33,KARTHEESWARI TRADING Co,Others,13088
13089,66475,OLIVIA JAR 5000,1.0,745.0,247.98,33.29,KARTHEESWARI TRADING Co,Others,13089
13090,49386,NEUTROGENA DAILY BODY LOTIN-250MLT,1.0,672.0,99.82,14.85,N.K.AHAMMED,Others,13090
13091,14378,NEUTROGEN DAILY SCRUB-40GMS,1.0,192.0,28.52,14.85,N.K.AHAMMED,Others,13091
13092,63797,NETWORK BIG PENCIL BOX,1.0,79.0,22.88,28.96,RAJ PLASTICS,Stationery,13092
13093,W9683,OLYMPIC SHOWER,1.0,25.0,10.25,41.0,PARAMESHWARAN,Others,13093
13094,42583,NESTLE NAN PRO 1,1.0,792.0,35.12,4.43,SRI JAYALAKSHMI ENTERPRISE,Others,13094
13095,61902,OM SHANTHI PUJA OILS 500ML,1.0,111.0,21.0,18.92,SRI RAM TRADERS,Staples - Oils,13095
13096,62718,NESTLE CERELAC WHEAT RICE MIXED FRUIT NEW-300GMS,1.0,312.0,13.84,4.44,SRI JAYALAKSHMI ENTERPRISE,Staples - Grains,13096
13097,65732,NESTLE CERELAC RICE-300GMS,1.0,254.4,11.28,4.43,SRI JAYALAKSHMI ENTERPRISE,Staples - Grains,13097
13098,62719,NESTLE CERELAC RAGI APLE-300GMS,1.0,307.2,13.63,4.44,SRI JAYALAKSHMI ENTERPRISE,Others,13098
13099,65733,NESTLE CERELAC MULTIGRAIN & FRUITS NEW-300GMS,1.0,316.8,14.05,4.43,SRI JAYALAKSHMI ENTERPRISE,Others,13099
13100,57417,NESCAFE ICE ROAST 90G,1.0,480.15,36.03,7.5,SRI JAYALAKSHMI ENTERPRISE,Others,13100
13101,9557,NEEM SKIN PURE ACTIVE FURIFY FW-50GMS,1.0,81.6,4.32,5.29,AJAY AGENCIES,Others,13101
13102,44030,NEELIBHRINGADI KERAM HAIR GROWTH,1.0,115.2,10.86,9.43,KARTHIK AGENCY,Others,13102
13103,18435,NEEDLE RS.10,1.0,10.0,6.86,68.6,BAJAR ITEM,Others,13103
13104,34799,NECK PILLOW U-684,1.0,268.0,91.0,33.96,EVERYDAY HOUSE ITEMS,Others,13104
13105,3185,NAVRATNA ACTIVE DEO COOL TALC -100GMS,1.0,106.0,8.0,7.55,BAJAR ITEM,Others,13105
13106,42845,NAVKAR HANKIES144,1.0,113.4,32.76,28.89,SSCH BELTCAPSOCKS,Others,13106
13107,18545,OMEGA RACK-3,1.0,855.0,355.0,41.52,MURUGAN STORES,Others,13107
13108,41519,NATURE WOOD 800 SET,1.0,236.0,67.64,28.66,RAJ PLASTICS,Others,13108
13109,34360,OMTEAKWOOD LEMON SQUEEZER,1.0,198.0,63.6,32.12,PARAMESHWARAN,Beverages - Tea & Coffee,13109
13110,39522,ONE MUKH PLATE DEEPAM,1.0,108.0,38.56,35.7,DHANLAKSHMI HANDICRAFT,Household - Paper,13110
